50.83,20.98,17.99,25.86,15.39,9552.77
54.02,21.02,34.51,37.53,23.16,9887.23
24.03,20.71,18.80,23.30,21.23,9704.14
13.76,25.84,29.13,27.27,15.18,8544.40
43.35,18.84,16.68,36.47,15.11,5225.90
38.98,18.90,26.95,29.18,15.00,9008.34
28.08,24.82,29.59,14.08,7.99,7334.95
29.49,36.37,13.81,11.45,16.56,9782.75
36.47,36.98,25.04,16.39,19.62,7405.86
42.93,12.50,28.00,14.13,12.02,9123.84
34.15,34.96,13.64,36.90,21.77,8550.77
26.44,30.28,31.36,39.87,18.37,10200.53
10.87,14.69,41.44,18.82,12.80,8833.01
10.49,34.12,29.81,35.75,17.90,8650.28
9.57,38.52,22.88,24.57,16.07,9376.02
43.98,32.04,21.57,24.43,12.88,9678.52
21.94,19.80,15.31,14.53,10.43,10948.98
39.88,16.56,35.16,18.28,9.43,6122.66
27.50,11.67,18.03,30.86,12.66,8602.25
21.77,13.37,37.31,31.02,9.58,4672.97
20.88,22.46,20.23,43.40,22.06,6716.26
11.92,29.08,23.35,41.10,23.53,9603.90
39.69,34.83,36.24,28.43,23.53,8872.51
36.14,17.83,36.94,11.92,18.73,3468.77
36.40,14.71,15.04,20.57,21.98,7818.89
30.88,16.22,13.67,41.49,10.92,7058.08
31.29,14.11,24.72,29.91,7.24,9665.88
21.80,22.47,18.66,37.33,15.09,7513.63
33.54,12.08,20.46,27.45,28.96,7525.15
32.57,22.09,17.92,18.02,18.99,8279.30
20.60,29.71,13.41,20.37,27.54,7629.52
9.69,24.76,17.07,22.25,26.12,7231.02
12.90,36.61,13.96,12.84,23.14,7253.26
13.60,62.48,16.04,36.58,20.73,8527.61
1.89,37.01,13.06,19.42,8.09,8790.75
20.36,18.90,14.09,14.65,8.15,9331.74
25.38,16.11,30.17,15.53,13.34,6683.56
18.54,30.84,11.44,21.21,9.28,8728.59
22.71,23.63,25.14,37.08,10.76,8379.84
41.98,14.99,28.35,30.45,5.12,6145.11
30.59,11.89,24.68,34.34,7.46,7642.78
17.31,21.44,9.46,16.90,36.31,9182.61
24.21,33.58,12.13,12.15,10.35,9332.00
9.40,36.65,12.56,20.14,14.80,8639.06
19.21,17.05,8.26,32.56,7.55,7944.09
49.92,50.21,10.78,16.16,11.79,8715.39
31.92,35.18,12.08,32.07,17.07,6877.00
42.13,33.71,10.08,32.65,17.46,9453.42
48.47,17.14,13.44,22.15,6.33,8948.71
37.24,21.72,10.84,33.53,16.34,9189.55
15.86,11.31,15.00,20.03,10.38,8710.40
36.10,32.95,10.37,16.39,17.10,9528.13
24.79,18.04,8.92,18.41,14.54,8347.26
14.29,36.17,13.99,16.54,7.60,5683.20
43.25,51.77,8.41,18.40,13.42,7033.57
23.64,35.09,8.53,31.38,10.43,8951.29
32.28,14.37,12.85,18.18,16.52,6131.96
16.48,37.72,15.36,15.49,7.02,8959.10
18.95,41.80,11.80,17.47,4.38,5905.23
14.68,16.07,14.35,41.38,11.50,6736.07
16.55,36.71,8.16,39.28,10.47,8733.41
32.01,43.78,10.52,23.49,8.79,9670.99
32.20,45.64,12.79,31.65,7.52,9905.39
39.34,17.82,9.43,24.19,22.92,9059.60
41.05,21.24,10.89,43.10,23.47,8528.43
21.28,13.74,11.57,21.83,26.43,9197.77
22.58,15.03,10.41,34.20,16.00,8920.90
36.58,25.14,12.65,24.48,9.96,8813.15
43.63,16.66,10.33,42.15,8.21,10472.32
17.17,26.75,15.14,17.10,17.77,8764.73
22.78,29.67,8.31,21.49,15.11,8176.58
15.32,19.13,11.36,10.16,12.72,8964.01
18.77,43.30,15.43,20.63,18.29,6375.18
26.53,20.92,9.04,24.08,17.05,7629.56
43.52,14.78,11.15,49.46,17.51,8481.54
17.50,22.60,19.32,17.38,11.46,8294.60
37.61,13.05,28.33,9.86,5.27,8966.96
36.42,9.97,37.45,33.16,10.14,9106.68
27.63,11.41,38.31,18.77,15.83,8216.86
15.90,10.48,53.01,16.12,11.28,9151.07
35.45,12.35,16.44,25.18,14.46,7907.71
12.79,35.11,23.71,42.21,23.92,8332.38
28.32,29.24,17.50,35.25,23.63,7898.97
33.15,37.22,8.75,25.77,30.38,8876.63
27.33,47.68,12.32,19.34,12.42,4145.17
34.23,31.45,10.03,25.76,7.95,6397.63
55.55,33.18,14.22,13.55,27.29,8153.91
32.84,13.49,14.85,14.81,16.70,6229.31
34.70,20.20,14.99,20.30,13.96,5035.16
17.45,33.02,21.00,41.82,41.72,5926.14
22.09,9.27,10.00,50.84,48.63,5617.48
20.56,23.82,16.65,32.31,27.44,3589.14
14.80,31.35,32.60,25.04,31.62,1326.35
15.58,21.43,17.04,12.89,8.82,166.22
12.58,38.69,36.39,11.00,4.42,14.09
19.47,18.97,37.86,9.37,10.09,13.04
18.53,21.10,22.24,10.83,9.74,10.54
17.48,21.57,19.55,16.46,7.18,8.87
9.86,24.83,29.07,15.75,7.62,14.88
10.77,11.21,17.10,18.12,7.21,11.35
7.51,13.34,11.04,31.37,10.87,10.68
8.20,15.96,13.27,20.06,12.08,17.57
9.39,20.37,14.47,28.92,10.49,31.94
15.60,16.92,9.34,25.85,4.77,15.97
11.20,18.41,10.73,11.54,4.42,14.17
17.31,20.53,12.28,12.96,9.81,12.85
16.26,12.73,10.16,10.48,10.08,10.68
15.93,11.39,13.30,12.85,6.83,8.81
9.91,10.59,12.21,13.33,7.32,14.37
10.54,9.86,14.45,15.13,13.05,11.31
7.11,11.64,8.10,9.21,9.58,10.53
8.07,14.75,11.12,9.56,10.57,10.31
9.39,11.58,14.30,16.23,4.30,13.59
13.41,12.30,6.22,14.92,4.19,15.34
14.01,12.53,10.53,8.50,9.91,14.10
16.50,12.57,12.35,10.02,9.98,12.74
16.68,12.63,9.88,13.84,7.14,10.48
15.71,11.62,12.47,13.40,7.49,8.40
9.78,10.08,11.70,13.83,6.83,14.72
10.53,9.90,14.99,14.47,,11.40
7.11,11.56,7.95,8.91,,10.81
7.95,13.74,11.15,9.06,,10.43
