60.44,65.75,40.49,50.59,42.01,6110.98
89.73,59.94,37.54,85.47,44.83,3324.30
88.61,55.86,54.10,107.09,45.72,7373.58
74.58,67.43,68.12,78.64,45.54,6285.54
78.75,54.80,76.39,66.36,41.25,6354.40
68.17,47.64,74.54,47.53,38.64,5762.69
62.95,41.15,42.41,37.21,22.35,7100.77
64.34,57.89,38.94,35.18,62.47,5626.03
58.79,59.16,40.57,42.97,65.58,5661.08
85.43,84.83,40.18,50.41,46.33,5487.38
73.46,65.90,46.63,53.44,63.91,6980.33
83.03,75.33,63.09,67.72,46.63,6190.83
97.95,78.33,63.39,117.89,87.31,6542.96
76.14,57.04,64.48,90.30,50.04,6988.56
67.08,67.41,75.93,81.32,37.60,6663.95
69.32,40.42,51.77,57.17,36.06,4158.52
60.82,34.80,38.69,50.52,37.30,6341.29
48.92,55.39,51.09,35.60,58.42,6731.73
51.51,35.55,40.01,37.52,46.21,5879.28
62.61,28.07,46.05,37.54,47.65,6017.24
81.96,65.94,51.37,45.34,81.88,3886.14
110.50,70.78,47.54,50.65,62.83,2747.96
89.85,77.66,79.86,94.44,77.11,5849.31
64.46,80.27,78.58,92.47,85.71,6443.32
55.32,71.39,78.14,58.41,18.94,5232.03
69.73,25.91,65.96,44.69,19.96,5148.95
52.60,35.55,38.60,59.45,47.17,5947.89
53.47,25.12,30.29,49.84,93.91,6800.57
62.87,48.13,65.33,43.33,19.93,7137.81
49.00,42.33,50.44,37.36,10.35,6492.83
72.13,62.60,52.39,34.07,44.62,4907.77
95.46,50.42,59.11,67.61,136.04,5553.99
85.45,74.95,60.52,57.62,86.12,7642.84
59.16,45.28,24.61,69.86,47.80,7390.74
60.78,41.17,61.81,75.74,38.79,4950.39
74.25,39.27,59.25,62.62,26.32,2790.02
106.74,41.72,65.24,75.74,62.89,4238.89
86.16,67.79,70.04,113.16,46.69,3629.85
71.13,77.55,62.93,91.49,10.15,4464.18
48.55,78.51,72.78,69.98,39.05,4535.74
56.97,46.67,71.66,33.09,60.02,3867.07
44.37,22.62,40.35,27.57,87.75,7422.37
42.29,24.95,28.76,48.97,70.66,4366.74
63.77,49.22,31.16,48.37,69.60,3646.04
89.64,39.78,72.61,36.26,18.62,4826.88
68.93,53.01,54.39,86.60,48.05,513.00
55.14,59.61,57.52,51.73,45.87,470.27
72.71,58.37,58.28,52.36,35.46,98.00
130.66,39.85,62.98,73.23,29.42,96.79
75.89,77.88,58.22,105.28,76.10,89.10
71.82,83.79,58.85,44.90,56.03,70.97
51.32,95.61,50.37,49.80,51.80,40.95
43.52,45.32,24.71,34.08,68.61,39.48
71.90,19.13,39.08,68.77,44.19,62.51
64.31,46.88,42.61,88.64,48.54,55.56
41.74,41.58,48.40,63.22,44.90,55.99
44.87,50.68,58.76,39.17,21.66,44.28
123.05,48.15,56.82,65.55,46.81,81.56
105.16,38.14,36.21,73.74,,87.59
72.95,73.01,37.98,75.61,,88.24
58.78,69.59,61.32,52.94,,84.92
41.27,83.82,50.67,25.19,,45.88
53.37,23.09,48.41,25.33,,34.15
65.15,27.56,54.24,62.31,,61.40
68.55,57.03,63.53,76.68,,52.73
38.76,39.35,45.30,49.73,,55.55
54.10,50.68,54.37,55.05,,46.15
100.92,39.94,59.89,55.09,,68.12
101.89,55.04,51.95,76.76,,98.93
72.56,71.86,22.02,71.10,,83.64
69.69,78.47,59.15,53.39,,96.10
38.29,61.42,47.69,28.51,,52.43
49.74,25.22,47.53,35.16,,34.72
59.56,44.64,52.06,57.88,,60.08
69.11,34.04,72.25,62.91,,50.57
40.61,46.44,52.92,42.16,,53.67
62.61,42.74,66.38,57.75,,56.34
